Student_ID,Name,Age,Gender,City,Course,Study_Hours,Attendance,Assignments_Completed,Midterm_Score,Final_Score,Projects,Internship,Backlogs,Placement
8902,Rahul,18,Male,Gurugram,B.Tech,8.5,88,17,82,79,4,No,0,No
8903,Kabir,18,Male,Chennai,B.Sc,5.1,81,12,59,47,3,No,1,No
8904,Anika,20,Female,Pune,BCA,6.7,85,14,59,61,3,Yes,1,No
8905,Krishna,21,Male,Pune,B.Sc,8.1,89,13,77,75,4,No,0,Yes
8906,Neha,22,Female,Hyderabad,B.Tech,6.1,82,15,61,61,3,Yes,0,No
8907,Vivaan,21,Male,Gurugram,MCA,5.4,86,11,55,53,1,No,2,No
8908,Sanya,22,Female,Solan,BCA,6.9,84,10,72,69,3,Yes,0,Yes
8909,Rohan,25,Male,Hyderabad,MCA,7.2,83,14,66,65,3,No,0,Yes
8910,Kabir,21,Male,Bangalore,B.Sc,7.8,84,14,74,73,5,Yes,0,Yes
8911,Priya,20,Female,Noida,B.Tech,9.3,95,17,88,83,3,No,0,No
8912,Arjun,22,Male,Chandigarh,BCA,5.8,85,10,62,59,1,No,0,No
8913,Aadhya,23,Female,Chennai,MCA,6.8,81,13,67,63,4,Yes,1,No
8914,Reyansh,18,Male,Mumbai,B.Sc,4.6,75,9,50,48,2,No,1,No
8915,Ishaan,21,Male,Hyderabad,BCA,7.5,85,13,76,68,3,Yes,0,Yes
8916,Ayaan,22,Male,Noida,M.Tech,6.8,83,11,66,68,3,Yes,0,Yes
8917,Kavya,21,Female,Kolkata,B.Tech,6.2,76,10,64,61,3,Yes,2,No
8918,Arjun,19,Male,Mumbai,BCA,5.6,82,10,67,62,2,No,2,No
8919,Ishaan,18,Male,Gurugram,B.Sc,6.0,85,12,57,55,3,No,1,No
8920,Vansh,20,Male,Delhi,B.Tech,6.9,78,14,63,64,2,No,0,No
8921,Anika,18,Female,Kolkata,BCA,5.1,83,9,58,46,3,No,2,No
8922,Simran,21,Female,Jaipur,B.Sc,6.0,86,12,65,60,2,Yes,2,No
8923,Vansh,19,Male,Jaipur,B.Sc,6.5,74,12,65,59,2,Yes,1,No
8924,Vivaan,19,Male,Pune,B.Tech,4.2,68,8,53,45,2,No,2,No
8925,Riya,21,Female,Kolkata,B.Sc,4.9,77,12,52,51,2,Yes,1,No
8926,Vivaan,21,Male,Chennai,BCA,5.5,83,10,60,50,3,No,3,No
8927,Diya,18,Female,Chandigarh,BCA,8.9,92,16,86,85,2,Yes,0,Yes
8928,Sanya,25,Female,Jaipur,MCA,5.3,79,11,59,55,1,No,1,No
8929,Kavya,19,Female,Delhi,B.Tech,6.4,84,10,59,62,3,No,0,No
8930,Ayaan,21,Male,Delhi,B.Sc,4.9,75,8,47,40,2,No,2,No
8931,Riya,18,Female,Chennai,B.Sc,5.3,82,10,57,55,2,No,1,No
8932,Anika,22,Female,Noida,B.Sc,4.3,75,9,54,48,2,No,1,No
8933,Sanya,20,Female,Bangalore,BCA,7.5,81,14,72,69,5,Yes,1,Yes
8934,Arjun,21,Male,Ahmedabad,BCA,4.5,73,6,48,49,1,No,1,No
8935,Arjun,22,Male,Jaipur,BCA,7.9,89,13,78,68,2,Yes,1,No
8936,Ishaan,20,Male,Jaipur,B.Sc,7.2,84,12,71,68,3,No,0,No
8937,Rohan,20,Male,Hyderabad,BCA,6.4,81,12,60,61,2,No,0,No
8938,Simran,18,Female,Delhi,B.Tech,7.9,88,12,72,66,4,No,1,No
8939,Reyansh,19,Male,Chennai,B.Sc,10.0,96,20,81,85,5,Yes,0,Yes
8940,Vivaan,24,Male,Delhi,MCA,7.2,82,13,64,65,3,No,0,Yes
8941,Reyansh,22,Male,Kolkata,B.Tech,4.8,80,9,48,40,2,No,3,No
8942,Neha,23,Female,Kolkata,M.Tech,8.7,90,15,73,78,3,Yes,0,Yes
8943,Priya,19,Female,Pune,B.Tech,6.8,85,10,75,66,4,No,0,No
8944,Dhruv,20,Male,Delhi,BCA,9.7,94,18,84,89,4,No,0,Yes
8945,Ishaan,21,Male,Noida,BCA,5.7,79,11,53,53,4,No,2,No
8946,Kabir,21,Male,Hyderabad,B.Tech,8.4,92,15,80,78,4,No,0,Yes
8947,Aadhya,21,Female,Mumbai,MCA,6.5,83,13,67,66,3,No,0,No
8948,Neha,21,Female,Jaipur,BCA,10.0,95,18,89,91,4,Yes,0,Yes
8949,Tara,21,Female,Jaipur,B.Tech,6.1,74,12,57,50,3,No,2,No
8950,Vansh,21,Male,Chennai,B.Sc,10.0,97,18,91,84,5,Yes,0,Yes
8951,Sanya,19,Female,Noida,B.Sc,7.2,85,14,66,64,4,Yes,1,No
8952,Aarav,25,Male,Solan,M.Tech,7.8,90,15,78,71,5,No,0,Yes
8953,Aadhya,22,Female,Mumbai,BCA,9.1,97,15,88,90,3,Yes,0,Yes
8954,Krishna,21,Male,Chandigarh,B.Tech,5.3,81,11,59,51,2,No,4,No
8955,Ananya,22,Female,Solan,B.Tech,8.0,88,16,69,70,3,Yes,1,Yes
8956,Ananya,21,Female,Chandigarh,B.Sc,6.1,80,14,66,63,2,No,0,No
8957,Aadhya,22,Female,Hyderabad,B.Sc,6.7,91,12,68,72,2,Yes,0,Yes
8958,Neha,25,Female,Delhi,M.Tech,6.6,85,9,68,67,2,Yes,0,No
8959,Dhruv,20,Male,Gurugram,B.Sc,7.4,87,11,75,69,4,No,0,No
8960,Dhruv,22,Male,Bangalore,M.Tech,7.3,85,12,67,67,4,No,0,No
8961,Anushka,23,Female,Gurugram,M.Tech,5.6,77,12,67,62,2,No,0,Yes
8962,Aditya,20,Male,Solan,BCA,6.7,78,15,65,64,3,No,0,No
8963,Arjun,22,Male,Chandigarh,B.Tech,3.0,75,5,42,40,1,No,3,No
8964,Rahul,18,Male,Kolkata,B.Tech,8.0,86,14,78,81,3,Yes,0,Yes
8965,Neha,18,Female,Hyderabad,B.Tech,9.0,91,12,88,81,4,Yes,0,Yes
8966,Kabir,19,Male,Jaipur,BCA,6.8,83,13,59,61,3,No,1,No
8967,Aarav,21,Male,Pune,B.Tech,4.1,79,8,47,40,2,No,3,No
8968,Rohan,22,Male,Ahmedabad,B.Tech,7.6,84,13,68,69,2,Yes,0,Yes
8969,Dhruv,19,Male,Gurugram,B.Tech,5.4,80,8,67,59,3,Yes,1,No
8970,Kavya,20,Female,Noida,B.Tech,6.8,85,12,66,59,4,No,2,No
8971,Riya,22,Female,Noida,BCA,7.5,82,11,76,64,4,Yes,0,No
8972,Aadhya,20,Female,Chennai,B.Tech,7.3,81,12,70,70,3,Yes,0,Yes
8973,Vansh,19,Male,Mumbai,BCA,8.1,86,13,69,68,4,No,1,No
8974,Ananya,18,Female,Gurugram,B.Tech,6.7,84,11,71,66,3,Yes,1,No
8975,Reyansh,22,Male,Hyderabad,MCA,6.8,84,11,69,71,2,No,0,Yes
8976,Kabir,22,Male,Solan,B.Tech,7.6,86,15,69,70,3,No,0,Yes
8977,Anushka,25,Female,Solan,MCA,6.4,84,10,63,52,3,Yes,1,No
8978,Aadhya,21,Female,Bangalore,BCA,5.5,77,10,54,48,1,No,4,No
8979,Sanya,18,Female,Bangalore,BCA,7.2,85,11,68,60,3,No,0,No
8980,Kavya,22,Female,Chandigarh,BCA,4.8,76,7,57,48,1,No,2,No
8981,Aditya,18,Male,Chennai,BCA,6.4,80,10,60,58,2,Yes,0,Yes
8982,Ishaan,22,Male,Shimla,B.Tech,4.4,82,9,55,56,2,No,2,No
8983,Anushka,18,Female,Delhi,B.Sc,5.7,73,10,59,58,2,No,1,No
8984,Rohan,22,Male,Chennai,M.Tech,5.7,84,9,62,58,2,No,2,No
8985,Vivaan,21,Male,Delhi,M.Tech,5.0,80,7,51,49,2,No,2,No
8986,Isha,20,Female,Solan,B.Sc,8.2,91,13,80,78,3,Yes,0,Yes
8987,Ananya,19,Female,Ahmedabad,BCA,8.0,88,13,71,65,3,No,0,No
8988,Krishna,22,Male,Shimla,BCA,8.5,94,13,78,72,5,No,0,Yes
8989,Diya,22,Female,Pune,B.Sc,6.2,80,11,61,60,3,No,2,No
8990,Priya,24,Female,Pune,MCA,5.8,81,9,61,57,3,No,0,No
8991,Aadhya,20,Female,Shimla,BCA,7.7,87,13,74,72,5,Yes,0,Yes
8992,Vivaan,24,Male,Hyderabad,MCA,6.7,83,14,69,70,3,No,0,Yes
8993,Dhruv,19,Male,Gurugram,B.Tech,6.7,84,12,66,61,3,No,2,No
8994,Vivaan,21,Male,Gurugram,BCA,3.0,68,5,40,40,1,No,3,No
8995,Rohan,22,Male,Noida,M.Tech,7.6,85,16,76,73,5,No,0,Yes
8996,Aarav,24,Male,Mumbai,M.Tech,7.4,91,11,72,64,3,Yes,1,No
8997,Kabir,18,Male,Hyderabad,B.Sc,6.5,91,11,68,59,2,No,0,No
8998,Reyansh,19,Male,Shimla,B.Tech,7.7,89,12,70,73,4,No,0,No
8999,Riya,19,Female,Jaipur,B.Tech,7.4,88,13,69,66,3,No,1,No
9000,Aarav,18,Male,Mumbai,B.Tech,5.5,80,11,65,57,2,No,0,No
9001,Anushka,18,Female,Solan,B.Sc,6.2,83,8,59,58,4,No,1,No
9002,Simran,20,Female,Noida,BCA,5.0,79,10,52,44,2,No,3,No
9003,Vansh,18,Male,Pune,BCA,8.7,94,16,79,77,3,Yes,0,Yes
9004,Anika,21,Female,Hyderabad,BCA,8.0,93,14,78,73,3,No,1,No
9005,Simran,18,Female,Bangalore,BCA,5.3,76,8,53,51,1,No,2,No
9006,Aditya,18,Male,Noida,BCA,7.4,94,14,68,60,3,Yes,2,No
9007,Sanya,22,Female,Gurugram,MCA,6.9,85,15,64,60,4,Yes,1,Yes
9008,Vivaan,19,Male,Kolkata,B.Tech,5.5,80,9,58,53,2,No,1,No
9009,Kavya,21,Female,Mumbai,MCA,6.7,82,12,62,59,5,Yes,0,Yes
9010,Dhruv,20,Male,Shimla,BCA,7.8,86,14,82,80,1,Yes,0,Yes
9011,Anushka,19,Female,Pune,B.Sc,7.9,89,14,83,75,3,No,0,No
9012,Arjun,24,Male,Ahmedabad,M.Tech,10.0,97,18,93,100,5,Yes,0,Yes
9013,Tara,21,Female,Jaipur,B.Tech,6.6,85,13,69,67,3,No,0,No
9014,Ishaan,18,Male,Solan,B.Tech,6.1,80,11,64,58,3,No,1,No
9015,Tara,18,Female,Solan,B.Tech,7.3,77,14,73,71,3,No,0,Yes
9016,Isha,20,Female,Shimla,B.Tech,6.2,76,14,62,61,4,No,0,No
9017,Kabir,18,Male,Kolkata,B.Sc,5.6,80,12,57,53,2,No,1,No
9018,Aadhya,22,Female,Ahmedabad,B.Tech,5.1,79,8,66,61,2,No,2,No
9019,Krishna,22,Male,Hyderabad,B.Tech,3.0,69,8,45,40,1,No,2,No
9020,Kavya,18,Female,Shimla,B.Sc,7.6,85,16,78,75,3,No,0,Yes
9021,Ishaan,22,Male,Chandigarh,BCA,4.0,75,9,57,48,2,Yes,1,No
9022,Aadhya,21,Female,Kolkata,BCA,5.2,78,8,50,49,3,No,1,No
9023,Sanya,18,Female,Pune,BCA,6.9,83,13,64,63,2,No,1,No
9024,Dhruv,21,Male,Kolkata,B.Sc,6.0,76,10,60,57,2,Yes,0,No
9025,Shaurya,21,Male,Shimla,B.Tech,9.7,91,18,87,92,4,Yes,0,Yes
9026,Shaurya,22,Male,Chandigarh,BCA,4.2,77,10,55,46,2,No,2,No
9027,Meera,23,Female,Hyderabad,MCA,9.9,92,18,86,84,4,Yes,0,Yes
9028,Ishaan,21,Male,Jaipur,BCA,8.6,92,13,85,81,4,Yes,0,Yes
9029,Aadhya,22,Female,Shimla,B.Sc,7.9,92,14,79,79,4,Yes,0,Yes
9030,Aadhya,23,Female,Hyderabad,MCA,8.7,88,15,81,79,5,Yes,0,Yes
9031,Ishaan,25,Male,Chandigarh,MCA,7.1,84,15,68,65,3,Yes,0,No
9032,Meera,22,Female,Ahmedabad,B.Sc,3.9,77,6,52,43,2,No,1,No
9033,Shaurya,18,Male,Shimla,B.Sc,7.3,89,13,73,68,3,No,0,Yes
9034,Arjun,19,Male,Mumbai,B.Sc,4.3,73,7,55,51,3,No,4,No
9035,Priya,20,Female,Ahmedabad,B.Sc,5.7,75,13,53,52,3,Yes,2,No
9036,Vivaan,22,Male,Chennai,BCA,6.4,86,13,69,65,2,No,0,No
9037,Dhruv,21,Male,Shimla,B.Tech,5.1,80,10,51,46,2,Yes,1,No
9038,Riya,21,Female,Pune,B.Tech,7.9,89,15,72,73,3,No,1,Yes
9039,Reyansh,19,Male,Noida,B.Tech,6.2,84,11,67,66,3,Yes,0,No
9040,Anushka,20,Female,Chandigarh,BCA,7.1,81,13,65,61,2,No,0,Yes
9041,Sanya,18,Female,Delhi,BCA,6.5,84,15,66,60,3,No,2,No
9042,Rahul,23,Male,Hyderabad,M.Tech,6.7,83,10,63,59,3,No,0,Yes
9043,Aarav,24,Male,Jaipur,M.Tech,5.2,80,5,60,57,2,Yes,2,No
9044,Riya,21,Female,Bangalore,B.Sc,4.7,79,9,55,47,2,No,3,No
9045,Vansh,21,Male,Gurugram,M.Tech,6.3,85,13,65,60,2,No,0,No
9046,Ishaan,21,Male,Chandigarh,M.Tech,5.1,80,9,62,52,3,No,4,No
9047,Simran,24,Female,Jaipur,MCA,8.6,91,13,81,84,5,No,0,Yes
9048,Vivaan,22,Male,Bangalore,B.Tech,4.4,76,9,54,46,3,No,4,No
9049,Aadhya,22,Female,Delhi,BCA,10.0,96,16,93,96,4,Yes,0,Yes
9050,Rahul,18,Male,Kolkata,BCA,7.0,83,11,73,68,3,No,0,No
9051,Vansh,22,Male,Chennai,B.Tech,6.6,82,10,62,59,4,No,0,No
9052,Ishaan,21,Male,Kolkata,MCA,5.7,81,8,64,61,2,No,0,Yes
9053,Aadhya,20,Female,Kolkata,B.Tech,7.5,88,14,74,71,4,No,1,No
9054,Simran,20,Female,Gurugram,BCA,6.2,80,10,68,67,2,Yes,1,Yes
9055,Simran,20,Female,Noida,B.Tech,7.0,81,11,62,61,4,No,1,No
9056,Arjun,18,Male,Ahmedabad,BCA,7.8,82,18,69,67,4,No,1,No
9057,Dhruv,18,Male,Bangalore,BCA,7.5,82,13,70,67,3,No,0,Yes
9058,Krishna,22,Male,Bangalore,B.Sc,8.4,88,15,83,83,4,Yes,0,Yes
9059,Ishaan,22,Male,Noida,B.Tech,7.3,84,15,69,68,3,Yes,0,Yes
9060,Anika,22,Female,Shimla,BCA,5.1,77,10,56,49,2,No,3,No
9061,Priya,19,Female,Jaipur,B.Sc,3.4,68,9,41,40,2,No,4,No
9062,Vivaan,18,Male,Kolkata,B.Sc,6.8,78,11,68,65,4,Yes,0,Yes
9063,Diya,20,Female,Ahmedabad,B.Tech,6.8,84,14,70,63,3,No,0,No
9064,Ayaan,20,Male,Pune,B.Tech,9.4,93,18,82,77,4,Yes,0,Yes
9065,Ananya,19,Female,Pune,B.Tech,6.3,84,13,61,62,3,Yes,2,Yes
9066,Rohan,19,Male,Noida,B.Sc,7.1,87,14,73,65,3,No,0,No
9067,Vansh,20,Male,Mumbai,BCA,7.7,88,13,76,67,4,No,0,No
9068,Ayaan,18,Male,Mumbai,B.Tech,7.3,86,17,68,66,3,No,0,No
9069,Vansh,20,Male,Ahmedabad,B.Tech,7.8,90,11,78,73,3,No,0,Yes
9070,Sanya,20,Female,Hyderabad,B.Sc,5.3,83,8,62,53,2,No,3,No
9071,Rahul,19,Male,Chennai,BCA,5.0,75,10,60,54,2,No,2,No
9072,Rahul,19,Male,Mumbai,BCA,6.1,84,11,67,61,4,No,0,Yes
9073,Simran,22,Female,Shimla,B.Sc,3.2,69,6,42,43,3,No,3,No
9074,Kavya,19,Female,Kolkata,B.Tech,6.4,83,13,62,59,4,No,1,No
9075,Aadhya,20,Female,Solan,B.Tech,5.5,82,9,68,56,2,No,1,No
9076,Dhruv,22,Male,Mumbai,BCA,7.0,84,14,67,66,5,Yes,0,No
9077,Diya,20,Female,Shimla,B.Tech,6.1,78,11,54,55,4,No,0,No
9078,Riya,21,Female,Pune,MCA,5.0,76,11,51,47,3,No,2,No
9079,Vansh,18,Male,Solan,BCA,8.5,87,15,69,66,4,No,0,Yes
9080,Aditya,19,Male,Chennai,B.Sc,6.6,80,13,70,70,2,Yes,1,Yes
9081,Ishaan,22,Male,Jaipur,B.Tech,7.8,91,15,83,73,3,Yes,0,Yes
9082,Vivaan,21,Male,Delhi,B.Tech,6.8,85,14,69,68,3,No,0,Yes
9083,Shaurya,18,Male,Gurugram,B.Tech,7.2,83,13,63,67,3,No,1,No
9084,Rahul,18,Male,Noida,B.Sc,4.5,73,8,57,49,2,No,1,No
9085,Anika,18,Female,Gurugram,B.Tech,8.4,87,14,79,79,4,Yes,0,Yes
9086,Anushka,18,Female,Solan,BCA,7.8,85,15,78,77,4,No,0,Yes
9087,Isha,19,Female,Shimla,B.Sc,6.5,86,9,69,61,3,No,1,No
9088,Tara,25,Female,Chandigarh,M.Tech,6.9,84,13,63,66,3,Yes,1,No
9089,Vivaan,18,Male,Pune,B.Tech,8.0,94,15,80,77,3,No,0,Yes
9090,Tara,19,Female,Hyderabad,B.Tech,5.9,81,13,56,48,4,No,3,No
9091,Kavya,22,Female,Chennai,B.Tech,4.1,73,6,47,43,2,No,2,No
9092,Reyansh,22,Male,Delhi,B.Sc,6.0,84,11,68,60,3,No,0,No
9093,Priya,21,Female,Bangalore,B.Tech,6.7,78,12,69,66,3,No,0,No
9094,Meera,20,Female,Jaipur,BCA,6.5,83,10,62,58,1,No,1,No
9095,Tara,18,Female,Mumbai,BCA,8.5,86,15,72,71,5,Yes,0,Yes
9096,Isha,19,Female,Bangalore,B.Tech,5.1,71,7,54,47,3,No,3,Yes
9097,Shaurya,22,Male,Chennai,B.Tech,5.3,78,11,66,59,4,No,1,No
9098,Aditya,21,Male,Delhi,BCA,4.9,80,10,59,54,3,No,3,No
9099,Vansh,20,Male,Noida,B.Tech,7.1,85,13,79,72,3,No,0,Yes
9100,Kavya,22,Female,Noida,B.Tech,4.2,75,7,50,44,2,No,1,No
9101,Kavya,22,Female,Bangalore,BCA,7.6,79,16,73,71,3,Yes,1,Yes
9102,Anushka,18,Female,Bangalore,B.Sc,5.1,77,8,55,54,2,No,1,No
9103,Aarav,20,Male,Solan,B.Tech,5.3,78,10,54,48,4,No,3,No
9104,Kabir,20,Male,Pune,BCA,9.2,94,15,80,76,4,Yes,0,Yes
9105,Neha,19,Female,Gurugram,B.Tech,8.3,86,15,77,72,4,No,0,Yes
9106,Meera,21,Female,Solan,B.Sc,6.7,86,14,73,62,3,No,1,No
9107,Arjun,22,Male,Gurugram,MCA,4.5,74,9,51,43,2,No,1,No
9108,Arjun,24,Male,Jaipur,MCA,9.5,92,16,90,91,5,Yes,0,Yes
9109,Kavya,19,Female,Mumbai,BCA,6.2,83,10,72,60,3,No,1,No
9110,Tara,21,Female,Bangalore,BCA,6.9,81,12,70,65,5,No,0,Yes
9111,Ishaan,18,Male,Solan,B.Sc,7.9,90,13,77,76,2,Yes,0,Yes
9112,Kabir,21,Male,Hyderabad,B.Tech,3.6,69,7,43,40,1,No,2,No
9113,Aadhya,19,Female,Mumbai,B.Sc,5.5,81,13,65,61,3,Yes,0,Yes
9114,Priya,23,Female,Chennai,MCA,6.4,82,11,60,57,2,No,1,No
9115,Ayaan,22,Male,Noida,BCA,6.7,83,15,69,63,3,No,0,No
9116,Arjun,21,Male,Pune,BCA,4.5,67,8,44,41,2,No,2,No
9117,Aadhya,21,Female,Shimla,B.Sc,7.0,83,13,64,65,3,No,0,Yes
9118,Ayaan,20,Male,Bangalore,B.Tech,6.6,82,12,66,71,4,Yes,0,Yes
9119,Arjun,18,Male,Solan,BCA,9.0,96,14,86,83,4,Yes,0,Yes
9120,Isha,19,Female,Shimla,B.Tech,8.0,88,15,79,75,3,No,0,Yes
9121,Kabir,18,Male,Noida,B.Tech,6.1,79,7,62,56,4,Yes,1,No
9122,Priya,21,Female,Mumbai,B.Tech,6.2,84,11,63,65,3,No,1,No
9123,Aditya,21,Male,Noida,BCA,8.0,86,15,71,69,2,Yes,0,Yes
9124,Simran,18,Female,Noida,B.Tech,6.9,87,10,72,65,3,No,0,No
9125,Ayaan,19,Male,Pune,B.Sc,4.4,76,8,55,48,2,No,2,No
9126,Krishna,21,Male,Solan,BCA,9.6,91,17,85,90,5,Yes,0,Yes
9127,Ayaan,21,Male,Noida,B.Tech,5.0,80,9,58,51,2,No,2,No
9128,Kavya,18,Female,Chandigarh,B.Tech,10.0,97,18,95,92,5,Yes,0,Yes
9129,Priya,22,Female,Bangalore,B.Tech,7.1,88,12,75,62,3,No,1,No
9130,Krishna,20,Male,Jaipur,BCA,5.5,79,10,53,54,2,No,2,Yes
9131,Sanya,21,Female,Chennai,B.Tech,3.0,72,7,47,40,1,No,2,No
9132,Kavya,19,Female,Hyderabad,B.Sc,7.7,93,14,81,78,4,Yes,0,Yes
9133,Anika,22,Female,Hyderabad,B.Tech,4.2,75,7,48,45,2,No,4,No
9134,Dhruv,18,Male,Ahmedabad,BCA,7.0,83,14,72,68,2,No,0,No
9135,Simran,18,Female,Mumbai,B.Sc,9.4,98,20,98,90,4,Yes,0,Yes
9136,Aditya,19,Male,Chennai,BCA,4.8,79,8,58,52,1,No,2,No
9137,Krishna,22,Male,Hyderabad,BCA,7.6,85,11,71,65,5,Yes,1,No
9138,Neha,22,Female,Ahmedabad,MCA,5.3,84,8,60,55,3,No,0,No
9139,Tara,21,Female,Shimla,B.Tech,8.2,85,16,76,76,4,No,0,Yes
9140,Kabir,25,Male,Chandigarh,M.Tech,6.6,85,14,61,60,3,No,1,No
9141,Krishna,23,Male,Pune,MCA,6.5,86,10,60,59,3,No,0,No
9142,Sanya,20,Female,Hyderabad,B.Tech,8.3,92,15,79,75,5,No,0,Yes
9143,Ananya,22,Female,Jaipur,MCA,7.4,83,13,70,67,2,No,1,No
9144,Aditya,20,Male,Jaipur,B.Sc,5.3,75,8,59,51,3,No,4,No
9145,Meera,22,Female,Gurugram,M.Tech,9.2,93,19,82,80,3,Yes,0,Yes
9146,Dhruv,21,Male,Shimla,B.Sc,4.2,77,9,52,52,2,No,1,No
9147,Rohan,21,Male,Hyderabad,B.Sc,6.9,81,13,71,67,2,Yes,1,No
9148,Anika,19,Female,Mumbai,B.Tech,5.3,79,9,49,49,3,No,2,No
9149,Aditya,21,Male,Bangalore,BCA,4.3,71,9,46,43,3,No,2,No
9150,Ishaan,20,Male,Chandigarh,B.Tech,4.8,80,9,54,49,2,No,4,No
9151,Meera,21,Female,Jaipur,B.Tech,6.4,81,11,64,61,2,No,1,No
9152,Diya,23,Female,Chandigarh,M.Tech,7.0,84,14,63,62,4,No,1,No
9153,Vivaan,20,Male,Mumbai,B.Tech,8.1,91,15,73,74,3,Yes,1,Yes
9154,Anika,18,Female,Noida,B.Sc,8.7,93,13,83,78,5,No,0,No
9155,Aadhya,21,Female,Noida,B.Tech,6.9,86,11,71,62,4,Yes,1,No
9156,Kabir,21,Male,Kolkata,B.Tech,5.8,83,8,51,51,3,No,1,No
9157,Simran,19,Female,Kolkata,BCA,8.1,90,16,76,77,4,Yes,0,Yes
9158,Aditya,19,Male,Kolkata,B.Tech,5.6,84,9,61,54,4,No,2,Yes
9159,Arjun,25,Male,Chandigarh,M.Tech,4.1,69,8,44,43,2,No,4,No
9160,Anika,20,Female,Mumbai,B.Tech,7.9,87,17,74,74,3,No,0,No
9161,Sanya,18,Female,Gurugram,B.Tech,8.5,89,16,80,82,3,Yes,0,Yes
9162,Ayaan,20,Male,Gurugram,B.Tech,5.3,78,9,61,61,3,Yes,1,No
9163,Ishaan,21,Male,Shimla,B.Tech,9.4,94,16,85,86,5,Yes,0,Yes
9164,Ayaan,22,Male,Mumbai,B.Tech,7.4,87,13,74,70,3,No,0,Yes
9165,Dhruv,20,Male,Jaipur,BCA,7.2,88,11,71,63,3,No,1,No
9166,Reyansh,22,Male,Hyderabad,BCA,5.7,76,9,50,53,3,No,4,No
9167,Vansh,20,Male,Delhi,B.Tech,8.0,95,13,77,78,4,No,0,Yes
9168,Anika,21,Female,Mumbai,B.Tech,4.2,74,8,46,42,2,No,1,No
9169,Rahul,24,Male,Bangalore,MCA,6.0,82,10,63,60,4,No,2,No
9170,Aarav,20,Male,Kolkata,BCA,5.4,78,9,57,50,3,No,3,No
9171,Priya,18,Female,Hyderabad,BCA,4.5,76,9,52,45,3,No,1,No
9172,Riya,21,Female,Ahmedabad,B.Sc,7.8,86,15,70,65,3,Yes,0,Yes
9173,Dhruv,19,Male,Solan,B.Sc,7.0,85,10,67,66,4,Yes,0,No
9174,Kabir,18,Male,Solan,B.Sc,7.7,89,11,75,71,4,No,0,Yes
9175,Priya,23,Female,Chandigarh,MCA,6.1,74,10,56,59,3,Yes,2,No
9176,Krishna,18,Male,Jaipur,B.Tech,8.0,87,13,72,72,3,No,0,Yes
9177,Ayaan,19,Male,Ahmedabad,B.Tech,6.6,82,13,59,60,4,No,0,No
9178,Tara,21,Female,Bangalore,BCA,5.8,87,10,65,59,2,Yes,0,No
9179,Rohan,24,Male,Hyderabad,MCA,5.5,82,13,55,57,2,No,1,No
9180,Vansh,21,Male,Ahmedabad,B.Tech,3.5,77,6,48,45,2,No,1,Yes
9181,Dhruv,19,Male,Mumbai,BCA,8.2,90,15,80,76,3,Yes,0,Yes
9182,Krishna,18,Male,Ahmedabad,B.Sc,8.1,89,14,81,78,3,No,0,Yes
9183,Shaurya,20,Male,Ahmedabad,BCA,10.0,96,19,87,91,4,Yes,0,Yes
9184,Aadhya,20,Female,Solan,B.Tech,6.0,84,12,66,57,1,Yes,0,No
9185,Krishna,18,Male,Shimla,B.Tech,5.5,85,11,61,57,4,No,0,Yes
9186,Vivaan,21,Male,Chennai,B.Tech,3.9,75,7,42,40,1,No,2,No
9187,Shaurya,20,Male,Hyderabad,B.Tech,7.9,86,16,68,73,4,Yes,0,Yes
9188,Kavya,21,Female,Kolkata,B.Tech,7.6,89,14,77,74,5,Yes,0,Yes
9189,Ananya,22,Female,Shimla,B.Sc,8.8,88,15,84,76,3,Yes,0,Yes
9190,Vivaan,25,Male,Jaipur,MCA,5.1,79,8,49,46,1,Yes,2,No
9191,Anika,20,Female,Delhi,B.Sc,7.6,89,15,75,76,5,Yes,0,Yes
9192,Shaurya,18,Male,Solan,B.Sc,5.7,80,12,62,60,2,No,0,Yes
9193,Aarav,18,Male,Kolkata,BCA,8.5,87,14,74,71,3,No,0,Yes
9194,Krishna,18,Male,Chandigarh,B.Tech,7.3,84,14,67,63,3,No,1,No
9195,Arjun,21,Male,Chennai,B.Tech,4.2,74,5,46,43,2,No,1,No
9196,Vivaan,22,Male,Noida,B.Tech,6.3,79,10,55,55,1,Yes,1,No
9197,Simran,21,Female,Bangalore,B.Sc,3.6,71,7,42,40,2,No,2,No
9198,Rahul,22,Male,Chennai,M.Tech,4.8,72,7,56,49,3,No,2,No
9199,Aadhya,19,Female,Hyderabad,BCA,4.8,79,11,54,47,3,No,2,No
9200,Ayaan,20,Male,Bangalore,BCA,5.5,80,11,62,63,3,No,0,No
9201,Arjun,19,Male,Chennai,BCA,6.1,82,9,55,53,3,No,2,No
9202,Reyansh,18,Male,Bangalore,BCA,6.7,82,13,68,62,3,Yes,0,Yes
9203,Diya,20,Female,Shimla,B.Sc,6.7,83,10,70,67,3,No,0,Yes
9204,Vivaan,22,Male,Pune,B.Sc,6.5,80,12,54,55,2,No,1,No
9205,Aadhya,22,Female,Chandigarh,B.Sc,7.0,86,14,67,62,3,No,1,No
9206,Kabir,19,Male,Bangalore,B.Sc,4.6,72,9,53,47,1,No,1,No
9207,Dhruv,19,Male,Hyderabad,BCA,6.6,83,12,71,66,3,Yes,0,Yes
